1.11227	-0.345324
-0.159294	0.472318
1.07382	-0.904722
1.84565	0.0316809
-nan	-nan
0.752768	0.557266
-1.6483	2.40176
0.088852	-0.389192
0.297901	-0.600427
-1.68741	-0.733249
0.360319	1.66546
0.319788	0.882356
-nan	-nan
0.501771	-0.281682
-1.28415	-0.0683604
0.621733	-0.717481
0.0421382	-1.0005
-0.609169	-0.427412
-0.259325	1.08149
1.19662	-0.769183
1.03506	0.213326
-0.576184	-0.222143
-0.76807	0.375235
-0.449689	1.10565
1.1007	0.66752
-1.16791	-0.743927
-0.24165	0.984447
-1.04088	-0.65859
0.262837	-0.37229
0.127336	0.615715
1.1106	-1.72397
-nan	-nan
-0.299494	-1.80049
-0.319241	0.869561
-nan	-nan
-nan	-nan
1.02051	-1.11393
-0.511805	1.07566
-nan	-nan
0.703164	1.28122
-0.271636	0.927506
-nan	-nan
1.04197	-0.809546
-1.00675	0.0762839
-0.696891	1.65804
-0.013632	-0.246789
-0.585825	0.152267
-1.03908	0.06213
0.939373	-0.0462771
-0.108776	-0.505002
1.37713	1.70241
-0.208375	-0.100465
0.814683	-0.189428
-nan	-nan
-0.549553	0.354223
2.24492	0.177131
0.757865	1.41897
-1.50237	-0.946135
-0.45435	-0.0765731
0.874264	-0.115377
-0.940063	-0.299625
-0.19224	-1.33015
-nan	-nan
0.310281	0.591603
-nan	-nan
0.522285	0.177245
-nan	-nan
0.584817	0.182088
-0.0986546	-0.453708
2.20718	2.56397
0.447828	-0.544533
-0.42459	-0.0873895
0.765893	-0.313607
-nan	-nan
1.06526	0.777059
-0.286413	0.845062
-nan	-nan
-nan	-nan
-0.494836	1.34534
0.526679	-0.0558881
-nan	-nan
-0.818906	0.238236
-nan	-nan
-1.0279	-0.844448
-nan	-nan
0.308852	0.34206
-nan	-nan
-0.567616	0.741959
-nan	-nan
-nan	-nan
0.320935	-0.545969
0.463297	0.409526
-nan	-nan
0.829155	-0.383121
0.517327	0.884107
1.40062	0.420489
0.352277	0.571747
-1.19491	0.523205
0.844351	-0.0967999
-nan	-nan
-0.823042	0.727372
0.243745	-0.250731
0.194436	-0.828049
-nan	-nan
-0.696994	0.40395
0.417767	0.632695
1.23953	0.303319
0.756585	1.19425
-0.775821	3.23034
-nan	-nan
-0.346899	0.926706
0.190712	-0.283452
-nan	-nan
1.24449	0.881327
-0.904057	1.85278
1.32529	1.32025
-2.5052	-0.358538
-nan	-nan
0.425559	1.45062
0.945637	0.710335
-2.11151	2.71804
0.667998	-1.76078
-0.33738	-0.222891
-0.661715	0.139718
0.432635	-0.569315
0.327627	-0.435684
-0.331359	0.034305
-0.756103	0.726396
0.0295925	0.615259
-0.105279	0.623905
0.175222	-0.684117
0.0160512	-0.0844442
1.13023	-2.08829
-nan	-nan
-0.532912	0.454718
0.968535	0.409519
-1.73921	-0.701343
0.532016	-0.108689
-nan	-nan
-nan	-nan
-0.582025	0.488203
0.221698	-1.31866
-0.68133	1.10709
-nan	-nan
1.39491	-0.762004
1.11686	-0.592674
-1.05318	-2.11698
-nan	-nan
1.21062	-0.610497
-nan	-nan
-nan	-nan
2.22733	-1.13774
-2.22201	1.22416
-nan	-nan
0.206235	1.10391
-0.0427563	1.7351
0.136283	-0.451264
-nan	-nan
0.171471	0.193296
1.30976	0.247921
-1.38938	0.595228
0.631404	0.290765
-nan	-nan
0.6902	1.0349
0.390575	1.13925
0.810072	0.915502
0.975582	-0.546452
-0.711881	-0.659371
-nan	-nan
-1.78271	-0.570608
-nan	-nan
-1.24418	0.245954
-nan	-nan
0.358398	2.03465
0.328097	-0.110677
-0.618707	-0.684623
-nan	-nan
-nan	-nan
-1.91504	1.24792
-nan	-nan
-2.38678	-0.805911
0.716661	-0.774416
-nan	-nan
-0.592777	2.02255
-nan	-nan
-nan	-nan
0.368016	-1.67799
0.666584	-2.37059
-0.17058	-0.530564
-0.437726	-0.182422
-0.741492	-1.60855
0.293863	-2.23336
-1.46827	-1.86378
-0.579662	0.985971
-nan	-nan
1.19353	-0.458464
0.929959	2.63128
0.886269	-1.6145
0.0531309	-0.683189
0.441401	0.0668331
-nan	-nan
0.573481	-2.17335
-0.19272	-0.496215
1.07594	0.792596
-0.172943	0.148317
-0.237566	0.014394
-1.01072	0.0688142
0.980488	0.0962011
-nan	-nan
-0.259061	0.700321
-0.493287	-0.712745
-0.686241	0.935571
0.315927	0.546444
-0.457298	-0.273396
-nan	-nan
0.646932	0.507495
-0.949272	-0.342984
-1.0559	-0.0930767
-0.172204	0.996746
-1.184	0.204953
0.510426	-0.844311
-nan	-nan
-nan	-nan
-1.51541	1.26538
-0.904433	0.590823
1.5116	-2.53794
0.2821	0.246514
-1.45863	0.504189
1.27023	-0.971881
0.932387	0.419728
-0.832292	1.70062
-2.25792	1.27081
-0.643318	0.0610555
-0.317076	-0.00932259
-0.278601	-1.21345
-nan	-nan
-0.387395	-0.852123
-nan	-nan
-0.660554	-0.344228
0.994757	-1.35771
-nan	-nan
0.38622	0.559981
-nan	-nan
-0.395453	1.84042
-1.07885	-1.23495
-0.763188	1.31747
-nan	-nan
-nan	-nan
-1.05628	-1.1745
0.193001	1.67081
-1.02672	2.51231
0.312288	0.255195
0.582577	0.88451
0.413774	0.405484
-1.01217	-0.0684595
-nan	-nan
0.338458	0.85796
-nan	-nan
1.06848	-0.171894
-0.582241	-1.104
1.03761	0.841823
-nan	-nan
-0.117168	-1.5662
0.600866	0.64036
0.322052	-1.92892
-nan	-nan
0.961253	-0.207083
1.28483	0.385325
-1.28291	0.642343
-1.00777	-1.77949
-0.972124	0.0905486
-0.223127	1.60905
-2.17694	-1.28088
-0.727207	-1.53898
0.514403	0.315105
-0.304262	2.24203
-1.58784	-2.01217
-0.204974	0.701557
0.446007	-0.980316
0.593586	-0.84323
-0.221561	-1.72002
-1.10561	-0.518786
-nan	-nan
-nan	-nan
1.31678	-1.45948
-0.902236	0.896644
0.524587	0.302387
-0.0889191	-1.95249
-nan	-nan
0.13884	-0.679842
0.186374	-0.63512
0.175528	-0.374226
-0.0118974	-0.839085
-nan	-nan
-1.00106	0.796902
-0.976959	1.24832
0.465193	0.0234275
-0.51884	0.186161
0.00949498	-0.266416
0.227839	-1.1115
-0.41744	1.06151
0.562729	-0.350707
0.99467	-2.00019
0.470221	1.59456
-0.492083	-0.695486
0.157636	0.198503
-1.56621	0.0546478
-nan	-nan
0.135171	0.656071
0.0946411	0.0839167
0.581381	-1.17354
0.768208	2.23075
1.49959	0.674031
-0.840367	-0.931704
0.348807	1.06682
-0.0520917	0.237587
0.929645	-1.145
-0.815456	-0.807149
0.507554	1.0951
-nan	-nan
-nan	-nan
0.606887	-0.61769
-0.86686	1.06335
-nan	-nan
0.612665	1.02396
1.18212	-0.929908
-nan	-nan
-nan	-nan
0.427593	-0.32995
0.274618	-0.01041
-0.614022	-0.16184
-0.251135	1.6526
0.983499	1.27648
-nan	-nan
0.0183689	0.398806
-1.47931	-0.0161452
-nan	-nan
0.215152	-0.453702
1.36421	0.723742
0.44773	-0.073411
-0.651139	1.77606
1.59214	-0.396157
0.211924	0.0881454
-0.428892	0.432652
-nan	-nan
-nan	-nan
0.308987	1.52419
0.693823	-0.927171
-0.227596	1.85646
0.00589456	0.152309
0.912456	1.1224
-0.504368	-3.13178
0.623613	-0.82346
2.54236	-1.80369
1.31795	0.0186844
0.437942	-0.271507
-1.13549	0.543278
0.463146	-0.839777
-0.370938	0.832757
-nan	-nan
-nan	-nan
-1.33102	0.433091
-nan	-nan
1.38188	0.103424
1.1038	-1.46416
0.214956	-1.98664
-nan	-nan
0.653239	0.681427
-1.01864	-0.653181
-nan	-nan
0.371594	-0.396798
-nan	-nan
-nan	-nan
-0.190231	-0.204501
0.0363648	-0.0374003
-0.265693	0.869865
-1.56581	1.81706
-1.61716	-2.86748
0.114924	-1.86828
-nan	-nan
2.36854	0.27495
-0.447363	1.95946
0.16421	-1.58492
-0.243439	1.70678
0.363943	1.6993
1.28423	-0.640508
-nan	-nan
-0.912266	1.50537
-0.475515	0.0471452
-nan	-nan
0.697179	-1.03903
0.27169	-0.395615
0.747708	-0.602511
0.808923	-1.75843
1.30142	2.29913
-0.130182	-1.24019
-nan	-nan
1.0835	0.373073
-0.86376	-0.491266
-0.940133	1.33787
-nan	-nan
-nan	-nan
-1.27812	-0.168456
0.512658	-1.22272
-0.128399	-0.00966171
-0.520858	0.238596
0.454011	0.869605
1.4155	-0.0416328
-0.81905	-0.235831
1.11384	0.506427
-nan	-nan
-nan	-nan
-1.15019	0.561874
1.41157	-1.15942
-nan	-nan
-nan	-nan
-nan	-nan
0.549626	-0.246223
2.27046	0.893221
0.363057	2.43615
-nan	-nan
-1.13939	1.06087
-0.127254	-0.932966
-1.29464	0.181075
-0.00705725	0.281389
-1.3333	-0.220426
-nan	-nan
-0.122277	-3.34127
0.437914	-1.05435
1.17981	0.323829
-nan	-nan
0.829933	-1.78252
-0.660583	-0.00437835
1.24268	1.38259
-nan	-nan
-nan	-nan
1.55328	0.400533
0.644839	-0.846777
0.277492	0.66652
0.477872	-0.668817
-nan	-nan
0.350265	-1.12712
-nan	-nan
1.99016	0.965283
-1.72899	-0.270547
-1.19786	-0.14811
-0.768966	1.36761
1.3925	-0.394579
-1.47866	-0.410099
-0.337574	-0.182388
0.937969	-1.79652
-1.2641	-1.10098
-nan	-nan
1.18967	2.38729
0.150784	-0.0732033
0.490494	0.72288
-1.12791	-0.648864
-nan	-nan
-0.875752	2.01462
1.01708	1.03912
-nan	-nan
-1.26737	-0.118898
0.115721	0.540714
-nan	-nan
-0.102957	0.394164
-nan	-nan
-1.68909	-0.749392
-0.681245	-0.975234
-0.164436	1.23286
1.33458	-0.455598
-1.04278	0.0542906
-1.18703	-0.75941
0.603161	-0.425569
-0.204393	-1.88085
0.0832292	-0.0681732
-nan	-nan
-nan	-nan
-0.65168	2.10111
-0.856284	-0.359656
-3.2691	0.839148
-1.76653	0.66568
-0.637095	2.32015
-nan	-nan
1.26425	-0.228729
1.46922	1.59539
0.746975	0.48874
-nan	-nan
-nan	-nan
-2.02681	0.469206
-0.720415	-0.943415
1.03856	-0.961802
-0.71026	0.650419
-0.383751	2.06362
-1.55451	1.69772
-nan	-nan
-0.671655	-0.314146
-1.38424	2.25384
0.752033	-0.104417
-0.755392	1.21616
-nan	-nan
-0.819606	1.39222
2.07288	0.0142786
0.811155	0.602994
-0.0299433	-1.17308
-0.729718	0.877994
-nan	-nan
-0.737896	0.127341
1.58472	0.252597
-0.512213	-0.644222
-0.573788	-0.406337
-nan	-nan
2.89301	0.300219
1.34013	-0.047165
-nan	-nan
-0.525909	0.672261
-0.866599	0.245162
0.280723	1.48303
-0.834962	-0.294093
0.218311	2.4993
0.0504785	1.52934
-0.295263	0.930667
1.52763	-0.268359
-2.5364	1.46776
-nan	-nan
0.405887	-0.748408
0.081979	0.0476263
-2.36715	-0.167495
-0.627762	-0.782907
-nan	-nan
-0.630815	-1.22425
-0.49974	-0.0377344
1.18143	0.298021
-nan	-nan
-nan	-nan
2.15917	-1.85435
0.052987	0.763096
-1.03466	-1.23685
-0.536759	1.29923
1.11417	-0.414962
-2.34915	2.09626
0.271368	-2.51868
-0.330073	0.579378
0.977302	0.0882974
-nan	-nan
1.64011	-0.391793
-0.268255	0.179244
-nan	-nan
-0.403667	-0.97407
0.715405	-0.374874
0.884377	-0.162228
1.52443	-0.400557
-0.253018	-0.72229
0.880649	0.915632
1.03808	0.168028
-0.809668	-0.332785
-0.734286	0.230083
1.34814	-0.737163
0.297407	2.26444
0.833946	0.213754
0.0975818	2.24528
-0.525597	0.117049
-0.10694	0.551069
0.179012	1.56574
-0.883232	-0.207872
-nan	-nan
0.361694	0.358053
-0.268576	-1.32791
-nan	-nan
-nan	-nan
-nan	-nan
-0.297558	0.262492
0.347411	0.746426
-0.5239	-0.506087
0.0364686	-0.874365
-nan	-nan
0.48032	0.72427
0.342624	-0.989159
0.395639	-0.457086
-nan	-nan
0.0496815	0.384433
0.800496	-0.206381
1.09288	-0.549519
0.587807	1.58542
2.366	2.64219
0.163593	-1.6212
0.746111	1.89212
-nan	-nan
0.303531	-1.60019
-0.100088	-0.71421
-0.738899	-1.16903
-nan	-nan
-0.456117	0.232965
-0.227935	0.293826
-nan	-nan
1.42061	-0.35161
-0.566017	0.264964
-nan	-nan
-0.479533	-0.0938812
2.10676	0.871533
-nan	-nan
1.4469	-0.0451995
0.28037	0.316274
1.36004	-0.783294
-nan	-nan
-1.95538	-1.711
-2.55395	0.545134
1.51431	-3.89629
-0.991132	0.762627
-0.249514	-0.803324
0.364704	-0.39017
0.0652576	0.897898
0.962411	-0.398901
0.131976	0.169366
1.50454	-0.400832
-0.564831	1.84132
0.460596	-1.47887
-1.20339	-0.380378
-nan	-nan
0.627299	-0.711677
-nan	-nan
2.25881	-0.02996
0.436564	-0.732643
-nan	-nan
1.01544	-0.385091
-0.337779	0.123352
0.944144	2.53864
1.17379	-1.92256
0.648781	-0.185919
-1.09644	0.916966
0.891392	0.615371
-1.54296	-1.45288
0.615765	0.0840868
-nan	-nan
-1.27771	2.65696
-1.56375	0.384053
0.321199	0.504126
-0.703213	-0.0654415
-nan	-nan
-0.248728	0.97798
-2.18454	-1.38536
0.0597872	0.64283
-nan	-nan
-0.124033	0.328124
-0.204201	2.53909
0.982788	-1.35326
-nan	-nan
0.86718	-1.11002
2.49908	-0.709511
-0.176605	-0.395864
-0.433529	0.0472806
0.604405	1.29627
-0.611906	1.82826
-1.55001	-0.202273
1.34504	0.758321
-0.456536	-0.971352
-nan	-nan
-nan	-nan
-nan	-nan
-0.734034	-0.0179055
-nan	-nan
1.15216	-0.613247
1.71421	-0.175634
0.987639	-1.61406
-nan	-nan
-0.0670055	0.2905
-0.0263653	-0.35336
0.253228	0.409349
-nan	-nan
-2.05223	-0.85878
0.838492	1.51528
0.830336	1.58127
0.673101	1.61937
1.28309	0.357943
-nan	-nan
-nan	-nan
0.236552	1.0572
0.373954	-1.95826
-0.400888	-0.896429
0.929347	-1.35541
-nan	-nan
-1.73746	0.130566
-nan	-nan
-0.480152	1.50737
-nan	-nan
-1.2571	0.451961
-0.0386724	1.41187
-0.236471	-0.515662
0.0471104	-1.02824
1.20971	1.22845
-nan	-nan
1.10333	0.217198
1.5363	-1.55614
-nan	-nan
2.21469	2.13757
-1.45452	0.480794
2.83775	0.108838
-0.842282	0.250124
1.99429	2.71397
-2.3235	0.20495
-1.77477	0.658587
-0.276802	0.2185
-1.92481	-1.11631
-nan	-nan
1.93436	2.10246
2.47341	1.32511
-1.66866	-0.642944
-nan	-nan
-nan	-nan
0.973914	-0.440278
0.0476031	-0.820454
-nan	-nan
0.0861183	-0.492285
0.290936	-0.560903
0.116858	-0.804433
0.290016	0.977992
0.853766	1.29089
-nan	-nan
-1.19411	0.176669
0.494819	0.237091
-0.933747	-0.0470429
-1.36751	-0.569813
0.712928	-0.291724
-1.01855	0.999139
-0.373266	-0.810934
-nan	-nan
-nan	-nan
-nan	-nan
-0.105941	0.0340474
0.947192	0.212247
1.74678	-0.0367493
-0.843401	-2.20939
-0.320537	-0.434934
-1.31793	-1.76177
1.21029	-1.17201
-nan	-nan
0.981546	-0.590154
-0.826703	0.511278
2.02931	-0.67602
-0.0550626	0.322784
2.54949	-0.860967
0.556277	0.473989
-0.207086	1.50989
2.74112	-0.485516
-2.28061	-1.41264
-nan	-nan
0.630379	0.0415571
0.187809	-1.28659
0.116972	0.344342
0.649729	-1.93189
-1.385	0.893489
-nan	-nan
-nan	-nan
1.26373	0.428995
0.72592	-0.913041
0.695082	-1.68749
1.69817	-0.731942
-nan	-nan
-1.09671	0.548819
1.50187	1.27307
-0.584065	0.32735
-nan	-nan
-1.18193	-0.785499
-0.210145	0.323219
-0.662973	0.930945
-1.48314	0.436873
-0.834855	-1.8977
1.54818	-1.04401
2.3569	-0.475215
-nan	-nan
1.76054	0.611761
1.62309	-1.27204
-nan	-nan
0.203274	-1.2907
-0.498319	-1.18784
1.42292	-0.0837278
0.801972	0.166103
0.159965	-1.22921
-nan	-nan
-nan	-nan
0.659586	-1.73433
-nan	-nan
2.10968	-0.572675
-0.674812	-1.4555
0.594691	-0.169355
1.23281	1.69058
-nan	-nan
-nan	-nan
0.568402	0.0996763
-0.708498	-0.314594
0.148588	0.220017
0.972232	0.59704
-0.105771	-2.20107
1.10059	-0.277731
-nan	-nan
0.857515	1.48023
-1.37976	-0.455434
0.409875	0.699188
-nan	-nan
-0.30237	0.247628
-0.159521	1.76914
-1.58586	-2.01385
0.562169	-0.037997
-0.240782	0.678449
-0.622683	-0.0553349
-0.540971	0.670892
-0.135108	-0.460059
0.0389405	1.14535
-1.23818	-1.66837
-1.7409	0.241401
-0.320609	0.573729
-1.61676	0.00602199
-0.0648971	0.146981
-0.428375	-1.07176
-0.705322	-0.00854002
0.463472	0.0374103
-1.39696	-0.438955
-nan	-nan
0.732844	-0.355297
-nan	-nan
1.14272	-0.685467
0.419047	-0.593471
-0.719134	-1.43297
-nan	-nan
0.795293	-1.4041
-0.268932	0.587463
-1.23101	0.192457
-2.38316	-0.952611
0.0378294	1.53362
1.98248	0.985593
-1.51449	0.688899
-0.962577	-0.0167142
-nan	-nan
0.303517	0.689358
-0.58473	1.32681
0.315381	-0.332344
-0.913752	0.183742
-1.89795	-0.116831
0.824573	-0.479443
-1.73452	-0.203458
1.65388	1.83381
-0.70578	1.42721
-0.392718	0.313667
-1.16996	0.550031
0.255928	1.21111
-0.414759	0.48249
-0.596306	-1.81282
-1.99307	-0.569515
-nan	-nan
-0.732997	1.24889
0.515998	-0.593321
-nan	-nan
0.666749	-0.757582
-1.66438	1.32803
0.138556	2.23464
-nan	-nan
-1.50287	-0.241118
1.08862	-0.488554
-nan	-nan
-nan	-nan
0.42173	-0.353779
0.983927	-1.26404
0.00306237	0.138416
0.322232	0.506325
-nan	-nan
0.581304	1.19432
-1.70117	0.387734
-nan	-nan
-nan	-nan
0.780583	-1.39601
1.05407	1.10544
-0.236913	0.66365
-0.327861	-0.314923
-1.55656	-0.642355
-0.82018	-0.616016
-nan	-nan
-0.0746021	1.00478
-nan	-nan
-nan	-nan
-nan	-nan
-1.33926	0.0359025
1.91732	-0.494355
-0.534555	-0.173251
-0.0762889	1.32484
-0.217246	-0.91626
-nan	-nan
1.32619	-0.243411
-nan	-nan
0.811758	-1.50842
-0.482931	1.19206
1.19867	2.09647
-nan	-nan
-0.0555804	-1.40063
-nan	-nan
-0.364197	0.626668
-1.69662	-0.284201
-0.140433	0.557917
0.845611	-0.106062
-1.58806	-0.848519
-1.00917	0.92601
0.0883418	-2.2585
0.984785	-0.576338
0.456699	0.493288
-1.65046	-0.642818
-0.784235	0.333524
-1.10445	0.695468
-0.178557	-0.319645
0.827369	1.02706
-0.997488	0.938563
-1.04149	0.143759
1.4324	-1.70179
-nan	-nan
-0.216465	0.560239
-0.977623	1.92301
-1.05832	1.17757
-0.47753	1.04572
-nan	-nan
-nan	-nan
0.202438	-0.0281661
-0.313541	-0.560963
-0.917985	0.00818589
1.22008	-0.612661
2.62517	-0.533207
-nan	-nan
-0.704757	-0.616745
-0.432097	1.33213
1.83704	-1.2103
-nan	-nan
-0.582313	-1.1149
1.00243	1.67454
-nan	-nan
-0.00957563	0.57908
-0.833832	0.294304
-nan	-nan
-nan	-nan
-0.44723	-0.516289
-nan	-nan
0.0999289	-1.36407
-0.456887	2.22969
-0.275333	0.102231
1.06907	-0.15387
-3.16161	-0.475334
0.516423	-0.376638
-0.226571	-1.43636
-0.0912381	-0.63271
0.821887	-0.360256
-nan	-nan
-0.348185	-0.655393
-nan	-nan
-nan	-nan
-1.43193	-0.378167
-0.52464	0.649498
-0.484573	1.48112
-nan	-nan
-0.140185	-0.582745
0.402923	-1.64439
0.00201549	-0.401134
1.31412	-0.679137
-0.680975	-0.798714
0.706102	1.75722
-1.67281	-0.351393
-nan	-nan
0.979195	-0.553175
-0.423744	1.1583
-1.2552	2.05518
0.749913	0.304021
-nan	-nan
-0.668155	-2.83467
1.00507	0.00153819
-0.945335	-1.2107
0.141961	0.978542
0.0691414	-0.68853
0.564109	-0.275158
-0.258344	-1.18044
0.00291634	-0.116465
0.528526	0.417691
-0.133012	1.0475
-nan	-nan
-1.33225	-0.321555
-0.731989	0.241329
-nan	-nan
-0.106666	-0.231901
-0.346217	0.251446
-0.00132095	-0.124101
-0.554789	0.822045
-0.50738	0.790783
0.540271	0.836835
0.834522	0.250415
-0.79623	-0.382345
1.21878	0.61685
-1.46228	1.0788
-0.421196	1.42492
0.455166	-3.1797
-0.143916	0.0638295
-nan	-nan
-0.245315	0.623654
-0.88608	0.305526
-nan	-nan
-2.3793	-0.977075
-1.0529	0.768909
-1.83915	0.168679
-nan	-nan
-1.87365	-0.902815
2.339	-0.466978
1.45921	-0.599057
-nan	-nan
-0.46691	0.0360059
1.19	0.114316
-nan	-nan
-0.281139	0.411478
-0.447783	0.0680079
0.364966	-0.419301
-0.681303	0.624131
-1.51124	1.49342
-1.34182	0.615915
-1.92549	0.241467
-0.177551	0.166283
3.0359	-1.58309
-0.430696	-0.651196
-nan	-nan
0.0795832	-0.832201
-0.813056	0.132845
0.175911	0.641151
-0.825925	0.243151
1.00495	-0.504816
0.0173661	1.16503
0.586903	-0.274685
-nan	-nan
-0.741824	-0.191846
1.1534	-0.936208
-nan	-nan
0.223136	-0.225711
0.934796	-0.340354
0.343924	-0.902921
0.197707	2.48826
-nan	-nan
0.71837	-1.05602
0.9133	-1.5267
-0.768207	0.487573
-nan	-nan
-0.63063	-0.101678
-nan	-nan
0.475685	0.692497
-nan	-nan
-0.643998	0.724512
-0.58887	-0.406123
-nan	-nan
-0.823286	1.64117
-0.126705	-0.377364
0.2727	0.300584
0.0981319	0.304699
0.688566	-0.278972
-1.37194	0.0883571
1.26234	-1.37218
-1.52407	0.376616
-1.00117	-1.21105
-nan	-nan
-0.917607	0.859032
-nan	-nan
0.317931	-1.60832
-0.73623	0.364342
-0.000435524	0.669561
0.282759	0.678854
-nan	-nan
0.652023	-0.0556581
0.999702	0.261867
-0.393822	1.45207
0.638445	0.168804
-1.70491	0.624286
0.56546	0.0392331
-0.732626	-0.430734
0.192589	-0.218057
-0.0857907	-0.806229
1.11857	-0.10088
-1.71939	-1.56353
1.80853	0.213282
-0.229675	-0.162882
-0.160174	1.56414
-nan	-nan
-nan	-nan
0.899262	1.8713
-nan	-nan
-1.41747	1.90861
0.76399	1.48428
-1.23315	0.280335
-1.10511	-0.836787
-nan	-nan
-0.555798	-1.888
-0.856933	-0.473621
1.43872	0.301615
1.79958	0.0148694
-nan	-nan
1.72356	0.457006
0.309944	1.15414
1.48875	-1.10634
0.345771	-0.218885
-0.421273	0.0618331
-1.58787	-0.280075
-0.211836	0.227133
-1.02312	-0.504797
-1.78132	-1.82448
0.97529	-1.30863
0.0166962	-0.943758
1.09217	1.58839
-1.50106	-1.70988
-0.343911	-0.455975
0.62846	-0.30281
0.485394	0.125014
1.09631	0.1363
-2.31038	1.82395
0.666312	-0.222227
-nan	-nan
-nan	-nan
-0.205115	-0.836996
0.993274	0.202658
-0.603995	-1.81636
-nan	-nan
2.47552	0.332032
-0.61488	-0.563704
-1.19405	0.368851
1.63136	-1.45441
1.74904	0.0897924
1.13539	1.02373
-1.03781	0.203454
-1.44975	0.454847
-nan	-nan
-nan	-nan
-nan	-nan
0.895062	-0.00204636
-nan	-nan
-0.737177	-0.16133
-nan	-nan
-0.0217965	1.90127
0.852094	1.64711
-nan	-nan
-1.81974	0.271288
-nan	-nan
-nan	-nan
0.539643	-0.855924
-0.0756252	0.704009
1.55583	0.370619
-0.541588	0.265243
-0.220715	-1.33507
0.988725	-1.88753
1.90084	0.45735
-0.566903	0.421476
-nan	-nan
1.18126	-0.170573
0.643166	-0.0808741
-nan	-nan
-1.41931	-0.373373
-1.50742	-1.59356
-1.82074	-1.99419
-0.469645	-0.713971
0.747811	1.48335
-0.741574	-0.236344
-0.570684	-0.848299
-0.261756	0.142239
-1.30219	1.43402
-nan	-nan
-0.693287	-0.588027
0.274037	-0.307687
-0.238549	2.08418
1.89539	-1.48814
-0.538588	0.316961
-1.20514	-1.00693
-0.859354	0.47356
1.55253	0.721891
-nan	-nan
0.858643	0.823623
0.484952	0.783202
-nan	-nan
-nan	-nan
1.48889	-0.689301
0.412388	0.406063
-0.0369245	-0.344099
-0.103874	-0.0549644
-1.22024	0.14577
-nan	-nan
-nan	-nan
-0.130812	-1.71109
-1.35899	1.41999
-nan	-nan
-0.118605	-0.190276
-nan	-nan
0.56447	0.502034
-nan	-nan
0.358633	0.451682
-1.04045	0.0480602
-nan	-nan
-1.01387	1.27791
0.442394	-0.0954596
-nan	-nan
-nan	-nan
-nan	-nan
0.51678	-0.166586
-0.906307	-0.520615
-nan	-nan
-0.541503	-1.39573
-1.4262	-0.134327
-nan	-nan
-0.0288305	-0.0526409
-nan	-nan
-nan	-nan
0.247579	-1.26118
-nan	-nan
-nan	-nan
-0.474893	0.835065
-0.475243	-0.317135
-nan	-nan
-0.856161	0.463357
-1.13373	-1.33656
-nan	-nan
-1.12625	-2.11523
0.996942	1.84878
0.334507	0.27777
0.371198	-0.805218
0.934324	0.342313
-0.55404	0.489324
0.898676	0.986277
-nan	-nan
0.421305	1.02003
-nan	-nan
0.441255	0.839014
-1.31097	-0.288025
0.95097	-0.434984
-0.251666	-0.201103
0.338753	-0.785673
0.101757	-0.975174
0.0346443	-1.04393
1.36843	-0.646465
0.7626	-0.131272
0.03281	1.47176
-0.427189	0.174842
0.409468	1.4268
-2.29062	1.19411
0.0330983	-0.692762
-0.680149	-1.42424
-nan	-nan
-0.125187	-0.0997414
0.002521	0.597017
0.602937	2.27264
-0.432266	-0.377651
1.08135	0.878025
-0.836266	-1.07069
-nan	-nan
0.754335	1.36822
-0.0376673	-1.13313
1.4824	2.54816
-nan	-nan
-0.734742	-1.12671
0.421127	0.964285
-nan	-nan
-0.598991	-0.315091
-0.284805	-0.204939
-0.38536	2.43262
-nan	-nan
-1.12339	-0.717308
-nan	-nan
-0.415123	0.0156562
-0.472479	0.565956
0.25131	1.11747
0.119666	-0.710705
-nan	-nan
0.461523	1.21623
-nan	-nan
-nan	-nan
1.08941	-0.636953
-nan	-nan
-nan	-nan
-nan	-nan
0.793929	-1.51019
-nan	-nan
1.07018	-1.57396
1.14395	0.497342
-nan	-nan
-1.07456	-2.52431
-nan	-nan
-0.00908374	1.08999
-nan	-nan
1.36364	-1.11804
-0.183615	0.0898565
-0.423796	0.514932
-nan	-nan
1.18363	0.840646
-nan	-nan
0.883788	0.733376
-nan	-nan
0.438127	1.54391
-1.33528	-0.581959
-0.195489	-0.729361
-0.25982	1.07527
0.103044	-1.88918
-nan	-nan
-nan	-nan
-nan	-nan
-0.369488	-1.19353
1.1016	2.03187
-0.269576	0.0624454
0.789116	0.90623
-0.477711	0.757127
0.152676	-0.583505
0.453457	1.52491
-nan	-nan
0.0312566	-1.364
0.0727655	0.962686
-nan	-nan
0.717313	0.789941
-1.22022	0.720288
1.35372	-0.440275
0.273647	0.559198
-0.256602	-0.414513
-nan	-nan
0.316344	-0.579024
-2.07019	-1.55756
0.711667	0.398955
-1.8549	-0.133824
0.374095	0.515479
-0.940469	0.798137
-nan	-nan
0.888529	0.0935439
0.467233	-1.07412
-0.321207	-2.46634
-nan	-nan
-nan	-nan
-0.575518	0.387873
1.55937	-1.22413
0.707563	0.472007
-1.36683	0.282237
1.07467	0.395768
-nan	-nan
-1.01573	-1.23014
-nan	-nan
-1.19282	-0.241255
0.429322	-0.439285
-0.804476	0.563161
0.570455	0.838498
0.108394	-0.0802958
-0.389639	0.481097
0.2395	-0.132589
0.137146	-0.648753
-nan	-nan
-0.169992	1.12762
0.221686	0.0683037
-0.337261	1.29369
